layer,matrix,shape,rms,ratio_to_target,head_rms_min,head_rms_max,head_max_over_min,row_norm_cv
9,self_attn.k_proj,"(1024, 4096)",0.026068557053804398,3.336775302886963,0.022674720734357834,0.028269531205296516,1.246742199671776,0.2542203366756439
9,self_attn.v_proj,"(1024, 4096)",0.030356515198946,3.885633945465088,0.021755458787083626,0.03514549508690834,1.6154793806405259,0.15734873712062836
9,self_attn.o_proj,"(4096, 4096)",0.026649652048945427,3.4111554622650146,0.018520042300224304,0.03205101937055588,1.7306126439121412,0.07951632887125015
9,mlp.gate_proj,"(12288, 4096)",0.03022134117782116,3.8683316707611084,nan,nan,nan,0.16512437164783478
9,mlp.up_proj,"(12288, 4096)",0.025699857622385025,3.289581775665283,nan,nan,nan,0.046517305076122284
9,mlp.down_proj,"(4096, 12288)",0.025665070861577988,3.2851290702819824,nan,nan,nan,0.07350234687328339
10,self_attn.q_proj,"(4096, 4096)",0.02604161575436592,3.333326816558838,0.023377617821097374,0.029470758512616158,1.2606399308153615,0.18422842025756836
10,self_attn.k_proj,"(1024, 4096)",0.026779793202877045,3.4278135299682617,0.023938214406371117,0.02776671200990677,1.1599324635724169,0.17940117418766022
10,self_attn.v_proj,"(1024, 4096)",0.030009029433131218,3.841155767440796,0.024641141295433044,0.038299400359392166,1.5542867881079243,0.13573841750621796
10,self_attn.o_proj,"(4096, 4096)",0.02712995372712612,3.4726340770721436,0.02240193635225296,0.0361306257545948,1.6128349436615175,0.11484379321336746
10,mlp.gate_proj,"(12288, 4096)",0.029832635074853897,3.818577289581299,nan,nan,nan,0.14702200889587402
10,mlp.up_proj,"(12288, 4096)",0.026119597256183624,3.343308448791504,nan,nan,nan,0.048007525503635406
10,mlp.down_proj,"(4096, 12288)",0.026126349344849586,3.344172716140747,nan,nan,nan,0.07266616821289062
11,self_attn.q_proj,"(4096, 4096)",0.02610015869140625,3.3408203125,0.021952876821160316,0.028520774096250534,1.2991816210966682,0.19377073645591736
11,self_attn.k_proj,"(1024, 4096)",0.027030643075704575,3.4599223136901855,0.02453669346868992,0.027949068695306778,1.1390723338892923,0.203421950340271
11,self_attn.v_proj,"(1024, 4096)",0.030338045209646225,3.883269786834717,0.022682884708046913,0.034195248037576675,1.5075352397945077,0.1292901188135147
11,self_attn.o_proj,"(4096, 4096)",0.02696940116584301,3.4520833492279053,0.0184169951826334,0.03213868662714958,1.7450559284206835,0.09874263405799866
11,mlp.gate_proj,"(12288, 4096)",0.02908579632639885,3.7229819297790527,nan,nan,nan,0.12438701093196869
11,mlp.up_proj,"(12288, 4096)",0.02665513940155506,3.411857843399048,nan,nan,nan,0.04959007725119591
11,mlp.down_proj,"(4096, 12288)",0.026544073596596718,3.39764142036438,nan,nan,nan,0.08373431116342545
12,self_attn.q_proj,"(4096, 4096)",0.026069695129990578,3.336920976638794,0.022301819175481796,0.02914229966700077,1.3067229824479643,0.21398653090000153
12,self_attn.k_proj,"(1024, 4096)",0.02657986246049404,3.4022223949432373,0.024781016632914543,0.028382686898112297,1.1453398913591768,0.2307862937450409
12,self_attn.v_proj,"(1024, 4096)",0.030259910970926285,3.8732686042785645,0.023958761245012283,0.03572363778948784,1.4910469462157505,0.142360121011734
12,self_attn.o_proj,"(4096, 4096)",0.026887033134698868,3.441540241241455,0.022578734904527664,0.031243404373526573,1.3837535409152353,0.10401518642902374
12,mlp.gate_proj,"(12288, 4096)",0.028492501005530357,3.6470401287078857,nan,nan,nan,0.12369627505540848
12,mlp.up_proj,"(12288, 4096)",0.027062205597758293,3.4639623165130615,nan,nan,nan,0.060912635177373886
12,mlp.down_proj,"(4096, 12288)",0.026741886511445045,3.422961473464966,nan,nan,nan,0.08452696353197098
13,self_attn.q_proj,"(4096, 4096)",0.026131922379136086,3.344886064529419,0.01951298862695694,0.02814384177327156,1.442313236138067,0.24819059669971466
13,self_attn.k_proj,"(1024, 4096)",0.02643532119691372,3.383721113204956,0.022202137857675552,0.027930201962590218,1.2579960606331613,0.2811865210533142
